#{"t_start": 1626178786.1278298, "env_id": "RoboSkateSegmentation-v0"}
r,l,t
32.446996,1000,57903.595953
-6.605564,75,57911.094341
3.7795,670,57971.871193
52.091026,66,57978.43075
28.227593,1000,58073.236979
5.926442,67,58080.247903
48.110416,63,58086.765237
25.558064,77,58094.500539
46.865062,65,58101.277715
-3.903167,74,58108.693496
33.476707,69,58115.519828
14.411631,67,58122.370212
6.939544,1000,58516.62014
59.09635,71,58524.153213
18.421672,65,58530.976481
24.281808,871,58614.333703
21.976494,70,58621.40164
-114.05511,1000,58714.199156
-9.88513,80,58722.614418
46.223366,70,58729.804658
65.870198,69,58736.812853
-6.42646,67,58743.791627
50.497617,64,58750.257648
6.802506,71,58757.670798
23.738467,71,58765.077986
-77.949645,63,58771.649213
-33.679389,71,58779.043324
-26.324715,71,58786.069986
19.78561,1000,58875.364122
33.365778,1000,58965.644655
32.017926,58,58970.524055
12.984056,1000,59064.023489
13.778965,59,59070.362219
-21.54681,72,59077.872363
56.665263,62,59084.344535
29.285126,71,59091.913546
86.662256,68,59098.82473
94.056526,1000,59188.099478
21.659464,1000,59280.845736
-32.546163,80,59288.842416
-65.365471,123,59301.664613
19.914423,63,59308.300665
52.378377,1000,59564.45196
-9.844212,71,59571.762933
-149.121388,65,59578.803127
-111.983388,66,59585.720726
55.571875,1000,59679.385119
38.831114,273,59704.943384
-21.41666,58,59711.103994
-33.294703,839,59789.02907
-48.327366,75,59797.911124
11.52423,63,59803.9368
-120.325196,1000,59894.263565
-38.720206,56,59900.134379
-4.51869,356,59934.39263
-24.347112,1000,60028.102432
43.064845,251,60052.633814
28.850523,61,60059.212499
47.392788,1000,60152.978353
-22.068688,1000,60245.579511
32.446421,64,60252.082685
-13.227914,76,60260.657785
7.119218,77,60268.347369
-76.816634,72,60275.599378
32.545346,1000,60369.432679
44.071679,68,60377.71488
-89.225576,64,60384.491359
21.035786,73,60391.625391
-49.905947,1000,60485.500684
-58.147913,126,60498.120008
30.476688,79,60550.919144
-40.25182,1000,60640.569476
-13.049867,450,60682.689132
-7.554672,1000,60773.956965
51.702937,1000,60865.35806
-56.08644,249,60889.898403
-28.07742,68,60897.03511
42.727766,1000,60993.862272
7.246224,1000,61084.635589
36.022815,1000,61175.770051
43.650345,1000,61270.973247
6.181493,298,61300.413724
-6.271693,1000,61393.600006
-19.341287,489,61439.866335
32.069431,1000,61556.2752
25.323071,1000,61647.474611
15.857048,1000,61742.030193
53.209485,80,61750.020878
18.694903,1000,61840.545947
-47.69715,1000,61929.226313
61.93543,282,61955.649621
8.770551,75,61962.608193
32.834596,67,61969.10052
-15.495958,66,61975.398735
48.332629,1000,62063.041878
28.109878,71,62070.995424
72.099527,75,62078.313848
60.919845,63,62085.038801
49.388196,76,62092.569565
-70.239111,1000,62181.434129
16.70829,1000,62276.339618
-23.322765,74,62283.289477
8.70335,73,62290.724966
13.720937,64,62297.537076
54.938644,69,62305.796372
-85.234228,64,62312.453762
56.365985,1000,62407.259774
-38.96532,69,62414.250424
-13.982307,64,62420.80938
63.040929,120,62461.558346
30.692921,84,62469.955613
1.511571,64,62476.700455
-77.345483,71,62485.308009
-20.855833,404,62522.125845
42.211941,1000,62615.312637
54.239242,1000,62706.113787
-14.862718,1000,62801.075876
-40.597607,65,62807.45125
18.492219,1000,62899.447197
46.975042,912,62987.781728
36.309494,1000,63082.489347
51.856837,1000,63173.862387
25.728072,61,63180.441455
21.135037,66,63187.306686
57.488894,1000,63281.227005
48.149755,1000,63368.338171
59.190451,1000,63827.068624
18.656546,629,63882.753054
38.090188,1000,63974.53646
17.435682,1000,64065.730205
1.289861,154,64080.927082
-62.653041,440,64123.467674
45.542046,1000,64212.984514
25.756386,1000,64304.60208
-18.038003,452,64347.851967
13.686641,1000,64438.700438
-0.043568,1000,64531.983806
23.716199,1000,64619.560448
58.705323,1000,65074.935029
-12.036379,1000,65169.076657
-9.677928,448,65211.891171
-10.377274,290,65238.799826
29.221799,1000,65334.013262
29.482987,68,65341.142733
-7.131382,1000,65433.497744
14.657326,1000,65526.960163
-47.378904,64,65533.832552
-10.955623,73,65541.146062
-66.881766,66,65548.045312
-8.783896,1000,65640.572157
29.759097,63,65647.223096
20.343574,1000,65739.217678
-3.273214,1000,65832.308858
-7.240809,964,65922.167269
-6.325308,958,66106.952474
23.500737,63,66113.184058
-74.002861,1000,66206.310601
21.792559,65,66213.165035
-49.821832,147,66226.502365
5.088162,1000,66319.664876
-6.951024,66,66326.722021
18.724113,1000,66420.577169
24.765113,187,66438.637461
-17.512362,62,66445.483203
35.824425,66,66451.718965
55.169651,67,66458.83007
-102.664846,538,66510.873078
-131.003572,156,66525.299925
15.339216,1000,66618.252503
-1.456122,63,66624.206904
20.581472,64,66630.363432
32.785724,67,66636.799252
4.084555,71,66643.586931
-3.061551,1000,66731.3275
34.22976,67,66739.115548
-66.027852,63,66744.403637
-21.671687,64,66751.261811
81.15633,1000,66842.032336
29.650283,1000,66936.602928
27.565096,67,66943.406897
28.283817,1000,67206.07132
82.616562,61,67212.520523
81.760006,1000,67306.178251
-28.751276,63,67312.854768
26.876139,1000,67404.172372
68.981543,1000,67497.455588
42.424022,1000,67589.65147
4.994213,1000,67681.333851
40.629786,61,67687.552126
44.527165,811,67763.798258
30.424638,1000,67856.684044
-16.144918,62,67863.292807
60.957817,1000,67957.628642
28.295632,1000,68050.709048
28.622261,1000,68451.990636
40.468714,1000,68545.646031
-65.919196,1000,68640.186208
46.412052,1000,68731.050182
3.35552,1000,68824.957896
-78.180598,66,68831.48826
23.690373,1000,68926.259894
80.369407,1000,69017.065466
-104.850876,69,69024.131321
24.219193,78,69033.076817
41.64547,1000,69126.762118
23.132376,1000,69218.88698
32.163171,73,69226.343763
20.023314,69,69233.18908
-6.455891,72,69240.402911
-37.524386,61,69246.821498
7.134484,156,69263.4169
20.997474,956,69734.152584
-22.260896,60,69740.79566
2.272454,79,69748.332901
81.70707,1000,69843.618137
49.158978,1000,69934.807439
19.456432,71,69941.53234
1.415643,1000,70033.624601
11.329467,1000,70119.172867
-22.473293,77,70127.507829
-46.864223,64,70134.259566
-24.144422,66,70141.115427
39.526915,1000,70234.771419
-42.76597,66,70241.421422
-5.712205,62,70247.939648
57.364214,1000,70341.091415
-99.528242,62,70347.723129
-19.923727,63,70354.367721
-82.736249,62,70360.863164
-27.579373,64,70367.563683
15.503986,67,70374.28895
59.103755,1000,70464.807949
-0.617302,68,70471.256263
32.801008,76,70479.338715
-27.902609,75,70486.456962
-1.346386,63,70492.66093
24.486126,68,70499.264067
18.806777,64,70505.455378
39.316271,68,70511.955208
0.819596,76,70519.030251
19.881012,1000,70609.04257
18.717566,68,70616.121173
37.853904,70,70623.269214
-48.363777,73,70630.462477
56.73184,1000,70988.00381
44.370838,1000,71081.019876
40.060087,1000,71176.596761
3.503709,66,71183.634217
33.957264,61,71190.209789
39.646236,1000,71284.619173
48.065853,1000,71378.132375
37.135027,69,71385.382465
35.024882,59,71391.693129
20.45873,70,71398.484024
65.776866,1000,71494.170135
37.151417,79,71502.153302
-53.255557,1000,71595.284754
4.389438,64,71601.440793
72.130375,72,71608.19851
39.594119,61,71614.075331
-31.168416,68,71621.283053
-74.669073,64,71628.211791
38.747018,834,71707.900198
-37.455015,66,71714.486793
-55.891431,64,71721.071437
38.225258,1000,71816.332504
45.619451,675,71975.695557
-7.719941,68,71982.646908
21.718183,72,71989.867224
-0.668049,967,72077.060728
-69.710208,214,72098.072967
-11.626783,64,72104.846332
-60.999786,887,72190.791554
-63.640306,71,72197.340129
-3.617978,63,72203.535636
36.750007,63,72210.235513
21.553571,1000,72302.408426
82.560502,78,72311.50437
60.042906,1000,72403.781021
87.329785,60,72410.281705
33.632117,1000,72506.111828
-45.106128,64,72512.728344
-24.320194,1000,72605.774705
-6.54897,68,72612.64864
-55.160486,63,72619.279216
92.686435,58,72625.455359
-21.123673,63,72631.776144
-1.140698,68,72638.778514
32.744342,65,72645.67103
46.989695,1000,72742.212266
-9.804757,64,72748.386983
21.049608,65,72754.541882
84.604437,59,72760.238207
53.69229,63,72766.325161
83.006845,1000,72857.612874
-0.380738,66,72864.504419
57.49711,65,72871.377539
13.027086,65,72878.228149
42.960605,65,72885.06312
30.183353,63,72891.861024
14.603344,65,72898.934672
15.509583,298,73230.521657
0.562128,64,73237.256127
90.189733,763,73309.634784
-13.922608,65,73316.513523
-73.402014,1000,73407.812022
39.968361,1000,73501.111059
-45.604783,74,73509.72287
-22.929809,65,73516.341999
-71.004676,65,73523.211092
18.925059,63,73530.018362
40.018917,1000,73623.270401
76.306447,1000,73715.353072
-114.772439,62,73721.976265
-37.770775,64,73728.860747
-32.050058,72,73736.218054
63.810012,1000,73828.620455
-51.279597,65,73835.88295
57.692471,1000,73931.812842
10.41999,1000,74024.379895
-18.459256,88,74032.949732
26.095325,67,74039.56077
21.545487,63,74046.107235
-121.957211,1000,74140.931913
33.001481,51,74146.805984
7.619151,53,74152.623833
-44.38563,66,74159.558884
31.479595,64,74166.266401
-121.881357,133,74208.683118
-66.249461,1000,74301.861157
-19.587179,65,74308.660342
-41.955784,64,74315.635766
78.149998,62,74322.235313
-92.343142,267,74347.793331
108.27179,1000,74438.625724
-35.734617,1000,74534.745161
34.429823,1000,74625.924651
-125.692553,65,74632.665986
12.803886,64,74639.344227
84.940419,1000,74734.655759
-7.874512,58,74741.015936
-148.961026,64,74747.843337
55.757702,1000,74842.259968
74.353225,1000,74934.836977
17.44623,551,74987.360534
59.743302,96,74996.275197
43.971878,63,75002.930439
-29.631265,68,75009.824401
-46.721243,66,75016.447108
52.813716,1000,75108.928709
-83.776785,510,75528.102987
70.095805,64,75534.638758
40.681562,1000,75626.64264
55.488875,66,75633.56075
-40.17248,66,75640.226817
-40.056977,70,75647.372282
-11.721019,84,75655.474935
-40.348582,69,75662.328784
99.311047,1000,75754.789538
33.7573,1000,75842.887735
47.304404,65,75849.497893
4.371371,62,75856.046552
-32.938608,64,75863.04754
-94.156406,336,75895.195411
-10.648772,66,75902.111912
49.602248,1000,75995.176274
51.780243,63,76001.702013
69.824107,65,76008.630865
51.19613,1000,76100.667271
-24.71301,1000,76194.003166
28.450064,64,76200.618755
-27.021888,1000,76293.093845
61.884338,1000,76386.269757
47.472416,1000,76706.087574
49.145722,67,76712.49966
34.74721,63,76718.599047
56.205569,1000,76812.532059
52.076071,61,76818.70428
50.576039,1000,76911.246693
27.396686,72,76918.601541
34.64909,1000,77014.209213
79.771521,1000,77108.369204
64.406268,1000,77202.351179
84.203304,1000,77294.439633
0.721035,64,77300.575938
-83.72559,58,77306.906326
45.302922,1000,77400.49324
31.129256,66,77407.561225
67.99944,1000,77501.135171
46.926694,1000,77592.480764
45.223982,65,77599.183616
60.419655,1000,77720.829117
41.928576,69,77728.13392
51.319122,1000,77822.851395
2.435398,1000,77915.154287
45.111331,1000,78010.170346
26.00426,438,78051.977153
41.624489,63,78058.775379
-29.308936,1000,78152.2279
81.301143,1000,78245.294484
-33.919149,74,78252.831126
39.0608,492,78299.204819
-33.842341,1000,78391.722777
62.404875,1000,78485.36044
-20.387147,1000,78575.446606
53.034025,1000,78830.766976
82.264846,1000,78927.716991
0.660849,70,78934.845412
-25.78747,74,78942.186741
36.74698,60,78948.783362
81.492754,63,78955.547906
-6.179887,1000,79044.367214
27.152339,64,79051.148492
-35.135708,1000,79146.135753
-43.413902,65,79153.228717
41.135505,64,79159.86742
-83.397991,1000,79254.069053
46.981073,1000,79345.876526
11.038058,67,79353.068451
43.071546,71,79360.119083
-55.766055,930,79445.44374
-15.497749,1000,79538.006633
-16.626232,67,79544.752968
29.082529,67,79551.78025
52.434836,1000,79643.548775
-60.42459,68,79650.41281
17.409902,73,79658.445038
17.06185,270,79713.623204
81.712102,74,79721.126461
39.030019,63,79727.697351
54.856124,1000,79820.513793
22.664449,1000,79913.918269
58.700185,1000,80010.622884
60.238822,1000,80103.840327
53.086359,1000,80198.968171
41.857496,1000,80290.393242
47.577619,64,80297.159636
63.39565,1000,80391.707056
57.916021,1000,80488.535854
40.840698,1000,80582.961461
8.514967,246,80606.181772
-84.126592,93,80616.482644
-114.453133,1000,81071.491831
-11.470172,65,81078.381162
-37.050338,1000,81171.237163
40.908198,1000,81266.301601
66.676752,78,81274.428126
-45.995627,63,81281.375704
56.49657,69,81288.559147
86.337722,66,81295.467407
1.735782,65,81302.240462
47.366728,69,81309.36345
48.661747,71,81316.665349
31.501138,66,81323.66249
92.235929,68,81330.203824
78.761005,74,81337.461245
14.456697,61,81343.50459
39.187407,67,81350.367642
24.377458,67,81358.026404
29.961502,63,81364.394143
5.722349,68,81371.052875
88.015272,73,81377.76515
109.664297,76,81385.036637
-6.068208,77,81393.090316
-2.978124,1000,81487.152204
-30.912878,65,81493.793882
56.365141,72,81501.355343
68.105066,61,81508.009973
46.801673,82,81516.324086
-1.498908,66,81523.23271
78.598846,102,81534.097064
-48.766278,1000,81629.949415
-12.583539,1000,81722.370782
59.692492,69,81729.591368
-10.044099,76,81737.245008
86.143138,1000,81830.341722
-122.787495,1000,81922.511666
43.123968,65,81929.180254
32.836309,62,81934.614664
62.155324,69,81942.692106
-52.64113,64,81949.670417
29.710084,66,81956.677565
17.496789,64,81963.435291
45.974366,69,81970.497352
41.447036,101,82008.275165
72.828895,73,82015.720885
45.916508,82,82025.315367
0.488056,66,82032.108349
35.994215,62,82038.156061
-15.013981,65,82044.657044
41.497366,68,82051.800761
-27.236028,64,82058.639855
57.005849,62,82065.273929
-115.207118,66,82072.117221
12.609435,65,82078.958296
-77.817392,64,82085.779598
-37.241717,454,82130.200197
-75.169375,68,82137.195659
-37.832313,67,82143.683139
39.001468,64,82150.16903
47.947821,1000,82244.916129
63.835344,71,82252.431345
60.471508,1000,82346.06736
52.589893,63,82352.229793
61.584457,61,82358.230851
29.436668,64,82364.966976
48.756657,90,82375.184665
-18.622485,64,82381.78255
62.575993,62,82388.295524
97.741051,71,82394.931598
30.90621,69,82402.219908
43.158683,64,82408.727315
63.614519,71,82416.146092
40.3427,67,82423.125029
-59.351719,67,82429.465232
42.87798,114,82441.285079
10.873158,815,82520.804978
57.567964,81,82528.722804
72.427226,73,82536.19003
90.985008,67,82542.801971
24.61313,65,82549.782226
22.176173,81,82557.420774
45.943242,72,82564.407993
36.24814,1000,82658.670981
96.548798,1000,82751.211551
-46.667453,271,82777.197107
7.643684,64,82783.857104
-81.859168,62,82790.367663
77.309904,65,82796.934606
61.53228,1000,82892.7464
-96.247476,72,82900.011629
31.419575,65,82906.799257
-64.277636,84,82914.974469
108.529019,687,83009.508976
68.407958,1000,83102.867512
16.762506,75,83109.803011
38.198743,64,83115.84907
55.38839,333,83146.787518
35.748407,63,83153.332181
94.421292,1000,83246.98633
50.166514,1000,83337.758522
-90.083969,71,83344.477764
106.778358,84,83352.076764
53.373702,60,83358.07186
44.955145,64,83364.639527
-34.488121,63,83370.95586
63.298148,70,83377.63457
59.836771,1000,83464.711264
24.078016,92,83473.090998
29.240704,728,83540.607768
73.464627,1000,83634.322365
-84.732694,128,83647.490113
-20.551235,63,83653.759614
85.253642,1000,83745.786561
-155.966694,70,83753.088257
14.806653,70,83760.265538
-31.951579,65,83766.501587
12.65418,441,83808.817955
48.559531,1000,83902.904707
51.039758,1000,84346.083617
20.179117,1000,84437.278631
79.823706,1000,84532.035681
-118.607648,1000,84625.464434
5.276563,1000,84718.996535
-50.273657,1000,84813.078336
-4.459759,1000,84904.386276
1.965385,65,84911.266704
107.946266,1000,85006.219098
46.476605,1000,85102.178349
42.289039,804,85175.193874
55.767543,61,85181.229009
25.287513,1000,85304.907461
10.211858,1000,85395.77082
42.920633,61,85401.963814
99.978994,1000,85495.799217
43.167313,71,85502.942261
160.480829,731,85571.133469
42.70653,71,85578.43513
88.566979,1000,85673.554939
55.361425,78,85681.498011
5.573413,196,85700.657063
56.233637,65,85707.360972
107.354806,73,85714.879706
26.496062,77,85723.667932
96.523808,86,85731.841157
-0.697432,80,85739.835206
96.438197,1000,85832.690822
37.772364,80,85840.173656
99.125361,74,85847.015023
16.19196,68,85853.365551
87.417323,78,85861.81166
26.685349,72,85869.294452
-34.855755,65,85875.811431
52.478679,83,85883.570687
3.37369,79,85890.787048
13.724577,71,85897.953553
34.227331,156,85914.275157
54.717481,72,85921.794677
37.549197,1000,86015.586344
-46.274047,77,86023.417817
51.073078,66,86030.223269
75.68924,1000,86124.455773
85.123974,100,86135.266479
21.029866,721,86303.408336
57.626508,64,86310.321888
66.638405,1000,86404.802358
-31.519847,64,86411.741683
-16.426606,73,86419.100809
95.290815,952,86509.683861
100.05204,117,86521.431682
-65.117732,77,86529.039072
64.020211,69,86536.143844
83.403519,69,86543.362397
51.78709,73,86550.745355
42.926432,68,86557.765022
39.434601,84,86566.855537
-21.639276,73,86573.879139
72.562891,1000,86665.012421
72.659701,83,86674.328664
56.285845,69,86681.385134
42.237426,68,86688.561269
8.388401,66,86695.052715
20.074389,1000,86787.088142
40.914836,64,86793.892268
68.273566,68,86801.028474
5.836419,540,86848.353129
-86.209543,79,86856.044337
23.569078,69,86863.174091
55.565872,71,86870.207113
67.769219,79,86878.9623
1.408263,577,86933.969374
18.960871,62,86940.599425
-20.903218,63,86947.093139
40.401125,64,86953.701308
-19.876825,88,86961.779155
43.135885,65,86968.529946
60.060526,87,86977.117019
75.216813,1000,87071.488094
23.344026,87,87080.054055
99.538233,1000,87175.827929
112.496991,892,87291.909466
59.958897,70,87299.191654
37.150837,69,87305.833207
-9.351024,69,87312.722052
3.823088,74,87319.934484
98.687115,73,87327.575351
71.095864,71,87335.097726
50.578011,68,87342.911548
88.679786,76,87350.047775
89.158432,74,87356.91747
137.529173,83,87364.867702
36.221232,69,87372.026406
26.525187,1000,87464.501429
44.239541,72,87471.755454
25.190438,67,87478.271142
13.147468,1000,87568.928956
97.560325,1000,87663.489326
181.905765,132,87676.422692
-30.397614,64,87683.231887
112.64733,494,87729.961518
58.090762,456,87772.433671
24.142025,112,87783.92322
-39.580513,81,87792.219411
75.68226,1000,87885.128439
23.476293,64,87891.88845
57.353909,68,87899.004688
19.37533,63,87905.380892
-74.35818,66,87912.340106
-102.450288,65,87919.065803
13.805353,73,87926.320001
96.300213,1000,88020.656732
88.310711,1000,88112.187137
67.762631,1000,88206.356655
43.916371,71,88213.737086
19.955408,79,88221.569299
-75.471271,65,88228.260197
81.976021,112,88330.855521
37.974991,82,88338.301828
94.354069,1000,88425.552538
12.667001,65,88432.227185
88.857868,1000,88526.098378
37.754723,166,88541.777826
56.478128,71,88548.782567
103.526997,1000,88643.013974
96.209944,1000,88737.997856
80.78809,1000,88830.959333
65.900948,1000,88927.651458
-3.390247,1000,89018.677237
93.20283,1000,89111.359418
46.426428,1000,89204.666355
-70.34784,606,89500.821797
73.771906,1000,89592.087378
79.758997,1000,89686.880353
79.252097,1000,89782.250008
-16.475519,71,89788.970711
1.040916,67,89795.775666
3.192036,64,89802.521034
44.908093,67,89809.032173
11.058892,74,89816.955064
-85.835183,64,89823.763306
35.915963,484,89869.900106
-9.350867,79,89877.587583
77.111142,1000,89971.315882
108.29914,1000,90066.201125
52.451195,345,90100.234458
31.751723,503,90145.213758
53.996122,1000,90232.005555
82.001292,1000,90328.595397
40.071231,83,90336.796689
60.948226,1000,90433.688572
8.609838,1000,90635.057853
72.587651,1000,90727.512492
64.167874,1000,90822.370315
92.560016,1000,90916.022035
35.605292,1000,91010.933865
-38.114213,443,91049.900848
30.848936,65,91056.161483
39.088181,1000,91147.435022
123.87216,1000,91237.195558
-6.381497,143,91250.911038
90.492507,1000,91345.516166
-11.753096,63,91352.313022
27.029997,1000,91445.716013
-12.878674,66,91452.128859
-51.597229,318,91787.014893
14.299257,1000,91877.705622
107.678942,71,91884.899956
62.937306,1000,91976.841205
61.406782,1000,92069.052307
90.414834,72,92076.580144
86.424166,69,92083.744129
73.823721,1000,92176.851824
47.013335,78,92185.935052
73.147947,78,92193.403782
44.11019,69,92200.472093
-34.85841,72,92207.461046
26.006482,1000,92300.765294
36.00632,65,92307.62928
95.0565,1000,92401.553309
-2.286799,305,92431.516779
55.881874,1000,92524.978047
3.794201,74,92532.045895
53.335647,64,92538.68202
69.228229,1000,92634.315543
39.793201,792,92711.393303
-47.102446,291,92977.073871
-60.724322,1000,93071.887114
-32.21235,713,93138.327973
73.82674,1000,93227.274921
81.724336,1000,93313.091219
30.066181,70,93321.007819
-30.567719,67,93327.625937
157.077639,532,93375.628163
52.563244,65,93382.41991
42.231197,1000,93474.027567
86.650231,62,93480.239493
56.289131,1000,93574.666875
15.528463,67,93581.504264
-4.814367,163,93597.937866
119.543341,1000,93689.587884
78.573137,1000,93784.497066
49.756315,75,93792.399018
72.798755,1000,93888.511925
73.683254,111,94053.628004
31.685843,65,94059.807369
39.419915,65,94066.160829
54.554813,1000,94160.915679
70.140743,74,94168.375186
22.888822,61,94174.651954
46.544015,1000,94269.259375
-10.965115,582,94324.93651
111.5251,75,94332.4832
22.496386,68,94339.71864
42.850122,74,94347.195844
58.627549,72,94355.724878
32.110835,1000,94445.375563
21.370888,64,94451.927812
85.609478,80,94459.902626
-1.579866,66,94466.850807
25.061205,69,94475.133593
-19.507617,65,94481.347561
9.544599,67,94488.240145
20.783564,1000,94576.457069
23.885551,70,94583.500092
79.900158,1000,94677.534084
63.50336,619,94734.428384
-52.817763,1000,94827.706792
32.478294,82,94837.177537
49.395173,66,94843.987818
38.308867,65,94850.996681
2.698144,75,94858.620081
15.807873,1000,94950.34738
-93.708744,64,94956.973814
83.699258,72,94964.344517
40.82735,74,94973.194752
-24.060649,64,94980.039879
11.088993,69,94987.184885
77.492543,1000,95111.364782
54.471592,70,95118.649415
19.070137,70,95126.866447
2.408782,66,95133.41182
47.86435,66,95140.678508
10.704088,1000,95233.996139
33.317303,66,95240.814601
91.77891,72,95248.141056
72.030091,1000,95344.025961
71.303344,66,95350.780504
24.054974,1000,95442.868234
-83.064136,66,95449.685982
24.555061,62,95456.193088
90.768893,1000,95551.603972
60.838302,1000,95646.272395
53.450382,145,95659.497091
-24.34784,66,95666.013496
119.705993,1000,95759.994956
-69.813271,63,95766.445659
29.443261,63,95773.188659
89.964199,1000,95866.020963
19.704963,1000,95958.880954
