#{"t_start": 1625600439.3310032, "env_id": "RoboSkateNumerical10Obs-v0"}
r,l,t
1003.572945,866,64563.730401
757.171702,712,64604.925907
770.303434,718,64646.172589
729.810195,721,64687.915693
1229.091894,1000,64745.63958
1526.766358,986,64803.572094
1405.315644,1000,64862.75767
727.936143,1000,65064.871231
1512.89287,945,65119.497409
1427.622481,1000,65176.381412
1513.778713,1000,65237.419343
807.843549,798,65282.195752
1333.113565,1000,65341.150982
1458.029319,1000,65400.230151
944.142736,734,65443.830383
1497.698584,987,65502.916237
310.766838,1000,65559.369215
681.342282,595,65593.311809
823.253237,1000,65806.594536
314.307267,1000,65862.881293
1476.372096,1000,65921.471871
1558.953117,984,65978.552697
927.230993,728,66021.28397
947.773858,918,66072.749999
894.088917,787,66119.005861
755.634524,660,66158.697321
1055.948329,840,66207.921263
858.992167,738,66250.447287
1002.572369,749,66294.974808
1019.246489,805,66343.186098
1178.252552,1000,66550.788646
782.628576,774,66595.088706
855.637481,1000,66653.284891
1032.622982,1000,66712.41232
935.14492,745,66756.26416
993.43884,745,66800.026089
1557.208242,1000,66856.658225
1002.543784,818,66904.152697
873.540785,1000,66962.795579
714.206754,712,67004.295948
967.999308,872,67055.085745
324.370658,1000,67245.608954
1457.232276,904,67298.39119
967.617496,782,67344.742962
1080.96841,786,67391.060798
1246.228298,1000,67449.916861
1506.261278,902,67505.020388
958.478675,903,67556.40791
1063.225112,804,67602.358844
1007.20647,805,67651.085193
978.781731,765,67695.368209
1026.439267,1000,67752.62624
450.602371,912,67930.754807
757.54749,693,67969.690912
1519.12053,953,68024.508138
1426.752009,995,68084.508959
1594.926684,937,68141.023999
997.238946,850,68190.24997
1453.54109,984,68248.594256
146.810507,179,68259.499918
937.309307,801,68305.713239
1004.621387,836,68353.810401
1419.574607,1000,68410.971617
1019.806754,914,68465.515575
244.500972,828,68658.588028
669.951535,710,68700.509884
1428.892848,1000,68757.286943
1151.313299,1000,68814.64856
1037.289572,1000,68871.789979
974.380848,835,68921.405344
939.19598,743,68964.553036
985.6203,760,69008.918144
1523.173562,1000,69067.835438
164.237197,189,69078.70053
1048.958552,774,69124.001395
1040.677036,849,69171.893708
1012.137293,847,69220.494735
843.19468,1000,69431.288583
752.390738,938,69482.795834
836.151325,765,69527.968992
813.827473,702,69569.231165
875.542409,703,69609.738331
878.036824,780,69654.513507
1497.337776,924,69709.187713
922.474495,800,69755.367607
904.51827,865,69806.467353
907.468012,862,69856.237498
827.116713,1000,69913.608532
605.653349,662,69949.723352
292.133205,549,70110.205209
1497.490045,1000,70166.95804
973.024443,791,70212.527977
1507.223694,967,70268.766586
917.797017,1000,70325.772047
1535.920679,941,70379.562849
1065.315369,842,70430.924888
1044.27144,760,70474.46441
902.723982,956,70529.778351
924.385635,1000,70586.702168
1311.494603,1000,70643.709392
681.654709,1000,70843.878982
956.881298,833,70893.799957
1369.595101,1000,70951.922228
973.208222,755,70996.38172
941.217372,925,71047.985669
1099.395474,804,71097.251553
922.69566,801,71142.551737
1070.69385,820,71191.01295
927.053939,1000,71248.738851
886.283381,803,71294.406341
754.63744,684,71332.616993
539.754622,1000,71532.274267
1515.872372,914,71587.085454
888.29548,803,71632.490883
1029.165143,803,71680.014101
1023.340572,1000,71737.005118
1044.068014,863,71788.112267
1400.849335,936,71843.36814
917.423272,723,71885.714255
800.455859,813,71933.152358
1456.418377,928,71984.907477
1014.121973,970,72040.569026
918.926381,1000,72098.816824
716.927145,1000,72307.272402
875.072619,835,72356.177989
1051.285779,928,72409.10033
931.601354,1000,72467.662738
155.983048,192,72479.099207
1475.707773,982,72534.254768
165.473631,231,72548.359349
732.018244,691,72588.747829
269.033959,1000,72647.733553
316.773347,1000,72704.463871
1407.962918,905,72757.048271
643.909797,1000,72811.666202
531.729092,1000,72996.183495
462.74242,470,73024.755398
1065.196729,904,73078.191099
1565.976466,993,73136.046828
1341.837922,1000,73194.014176
1519.799328,948,73248.553926
913.769782,827,73296.679848
1328.130747,966,73353.561519
821.883228,812,73399.806287
1562.097372,948,73454.954527
1079.069301,946,73509.969555
292.861979,1000,73719.474562
813.969629,821,73766.785489
1250.162898,1000,73824.223722
862.148736,758,73868.595321
1162.595073,1000,73926.18962
1391.108339,1000,73984.163831
979.660074,1000,74043.354771
1526.498552,942,74097.734843
1594.215704,999,74157.818889
1262.94157,943,74213.655302
1552.678821,1000,74269.474454
1017.507349,1000,74477.849679
967.612428,782,74522.677483
933.683955,843,74571.862492
884.219066,818,74620.389347
898.251635,737,74664.031727
1529.245818,1000,74719.85496
982.073041,775,74765.908528
1530.015831,998,74824.906976
982.427497,823,74875.290275
1493.756751,1000,74932.702606
1078.185385,1000,74991.843653
639.532464,1000,75217.510067
1430.746178,970,75274.272045
1473.841993,1000,75332.084788
1556.782043,938,75386.003277
1572.384247,994,75444.569179
1013.1244,779,75488.976794
1035.484314,1000,75546.662409
796.319083,689,75586.334114
1001.40338,998,75643.204682
1517.853707,1000,75701.683583
1029.635314,806,75749.81594
295.86878,1000,75963.271456
1071.762428,1000,76018.466556
155.089263,212,76032.494666
1224.607238,1000,76090.319322
956.244118,852,76140.308548
1371.5322,955,76195.828696
867.127613,1000,76254.547742
996.682446,879,76307.030062
777.443306,673,76345.87751
1598.740604,991,76404.881559
1504.263636,974,76461.653791
284.705911,1000,76643.687643
986.353763,1000,76701.749678
1591.408717,933,76757.475294
284.203592,346,76777.266491
760.221159,706,76818.73909
726.747896,706,76860.256725
1202.585517,862,76912.680807
1028.444511,859,76961.405663
