#{"t_start": 1626101193.7561715, "env_id": "RoboSkateSegmentation-v0"}
r,l,t
121.533301,167,35865.068067
159.036677,193,35881.872226
183.684935,930,35963.240509
71.99797,760,36031.012573
39.624815,218,36050.021666
3.607595,215,36069.537759
86.348852,232,36090.906107
197.411112,901,36169.913157
142.808995,175,36186.374221
159.596549,223,36205.877071
187.311324,221,36226.828791
128.1108,196,36244.341857
169.793603,187,36261.55685
112.406779,164,36275.204532
157.729681,188,36292.689631
157.262565,186,36309.779449
113.006763,314,36338.051762
139.41612,1000,36425.530641
137.175747,146,36438.730878
19.098498,247,36460.945393
214.027235,700,36584.991564
-47.784996,174,36601.209327
143.045723,204,36619.580918
237.257637,1000,36700.112092
143.809301,181,36715.952268
102.546059,191,36732.785561
169.577826,182,36748.852611
188.181903,178,36764.541697
145.427865,199,36781.571841
232.145197,198,36798.490649
154.597861,197,36815.402178
156.500036,219,36834.855651
15.664877,201,36851.889671
104.540696,227,36871.407535
98.755218,175,36887.429204
164.467427,184,36903.817672
227.284127,179,36920.048295
148.173511,182,36935.46886
162.52612,175,36951.74707
79.035453,222,36972.820778
214.291696,174,36987.388726
111.814991,164,37002.673043
185.600383,190,37019.817984
63.960138,170,37035.82169
98.695695,222,37055.756377
112.989861,171,37071.894218
90.442693,227,37091.819293
64.373728,174,37107.546278
142.073237,944,37191.121107
-5.024426,752,37256.607641
72.602218,188,37274.013624
139.761666,199,37293.48607
178.354977,1000,37382.266056
215.743765,177,37398.429019
206.098109,175,37414.763207
96.100861,1000,37576.0747
173.076761,1000,37662.009233
104.300271,196,37679.935114
169.580369,216,37699.478577
193.05563,192,37717.172068
92.241081,240,37738.553239
112.553345,238,37759.882083
228.010017,186,37777.047256
161.627394,226,37796.58208
36.66929,842,37870.66878
156.709231,173,37886.860331
241.245016,1000,37974.226641
21.798804,1000,38060.895961
189.809865,222,38082.160771
91.027073,191,38099.838649
114.649086,200,38117.88776
242.575548,192,38135.448297
224.869824,196,38153.278194
91.389205,172,38169.177249
125.481327,168,38183.622604
217.183717,221,38204.407303
115.242244,807,38274.721053
215.819755,319,38303.572657
167.207287,758,38369.591031
182.422696,180,38386.041129
94.549944,503,38572.164153
165.181294,1000,38659.814006
174.880156,173,38675.41718
148.629288,184,38691.721775
258.121479,233,38712.776611
125.48305,168,38727.177202
89.707864,192,38744.571094
180.068137,216,38764.766199
139.47606,199,38783.14908
135.945323,209,38801.756556
169.291207,173,38817.287998
111.176855,196,38835.190269
221.724306,187,38852.006704
116.59721,245,38874.635983
179.521839,1000,38959.79889
159.063682,179,38976.738318
-2.100245,158,38990.736422
0.886834,191,39008.613213
-6.748905,138,39022.172997
122.295832,535,39069.578392
152.664595,172,39085.811934
9.470587,157,39099.809686
247.623159,190,39116.874598
229.76714,196,39134.744717
126.578292,1000,39224.357211
178.109064,1000,39311.486349
147.461987,185,39328.716116
166.559519,238,39350.804304
163.07849,458,39391.289709
203.14073,184,39407.5784
154.412611,352,39439.726871
147.743003,533,39682.33901
70.838457,967,39768.044121
119.387528,317,39795.473206
158.971286,184,39811.81933
187.851354,243,39834.257384
181.04633,260,39857.078015
175.463035,179,39872.307628
152.768602,211,39891.657055
156.688444,862,39966.02779
96.036048,165,39981.959895
-37.078078,151,39995.01267
165.402397,178,40011.027139
139.757979,196,40028.844962
173.185283,177,40044.888857
119.05344,960,40131.300732
223.860683,903,40211.395417
150.389359,577,40261.961235
132.964584,268,40285.558774
254.952406,224,40306.402627
183.34659,650,40364.254091
75.407691,353,40394.748566
11.162038,189,40411.399243
169.317498,443,40449.87748
151.907722,182,40466.253484
173.318298,185,40483.115406
107.971214,192,40500.291857
55.00522,179,40517.065223
144.514519,293,40653.797816
121.168141,652,40711.904889
117.858859,402,40749.035809
-111.594218,227,40768.977093
102.260271,221,40789.267192
90.971084,170,40803.576738
72.438596,350,40833.790839
6.63666,1000,40920.862558
30.35326,1000,41009.425867
-82.264475,168,41025.231848
-3.876015,184,41041.914988
-154.777656,174,41057.191356
83.990396,180,41074.047626
243.731285,239,41096.164572
13.126222,163,41110.373179
105.129647,1000,41198.753486
28.091759,213,41217.716347
-89.335996,167,41233.323584
68.653816,1000,41323.372988
9.640259,1000,41410.084423
111.350359,213,41430.651457
84.583144,191,41448.17594
125.772108,162,41461.651268
-100.318698,157,41475.67797
107.729147,495,41519.212229
219.469029,1000,41684.839798
97.258489,177,41701.327419
75.801364,213,41720.534225
-16.15433,213,41739.287811
143.582551,173,41755.529853
24.239473,1000,41844.765749
97.116929,1000,41932.203785
53.037867,1000,42020.151346
246.763913,221,42040.130889
135.238556,180,42056.382641
178.602674,214,42075.48198
55.956952,239,42097.51336
148.316872,219,42117.461124
80.541308,173,42132.653287
65.229002,168,42148.342022
143.918594,393,42183.504469
119.316089,195,42201.238155
192.206426,206,42218.948068
110.85165,220,42239.940171
108.546266,175,42255.421983
149.790394,198,42273.4907
-11.568491,51,42277.394432
-113.88563,262,42301.192394
-71.542644,172,42316.022233
200.106067,215,42336.629689
11.394916,180,42351.931842
107.055965,169,42367.303811
232.677649,281,42391.893849
8.345073,1000,42480.916478
69.803986,372,42638.775109
164.201068,180,42655.143299
310.194712,215,42674.684568
-77.959011,146,42687.620433
180.503952,355,42720.278137
97.992775,180,42735.981326
237.380402,218,42754.138979
83.401306,241,42775.256923
170.401058,194,42793.212262
188.736603,194,42811.276651
135.94848,192,42828.47982
167.024154,245,42850.978256
166.777398,179,42867.659163
28.086737,218,42886.132487
120.692271,290,42911.407873
-41.514865,206,42930.68753
212.473339,188,42947.369779
79.741471,219,42966.862512
86.789033,212,42985.885075
179.222937,176,43001.590748
219.664385,218,43021.023836
27.327458,1000,43107.514892
163.95084,1000,43195.596937
232.652576,218,43214.166739
-31.68472,208,43232.37836
180.471969,175,43248.686635
177.298771,167,43264.372371
144.56694,165,43278.737735
175.675138,189,43295.829026
110.767309,182,43312.554601
169.507504,172,43327.973329
124.090515,1000,43415.213778
183.970164,183,43432.239477
12.745797,178,43448.83998
19.320651,140,43460.802583
181.036326,180,43477.202533
82.594731,173,43492.98365
151.941992,408,43594.612118
40.184746,1000,43680.77506
96.831474,206,43699.345055
204.251548,215,43718.260582
108.73916,194,43735.419772
13.267613,153,43749.63424
206.72198,175,43765.434323
85.689395,162,43779.57058
-64.841267,166,43794.701319
97.722589,164,43808.350193
150.266003,176,43824.424572
232.354594,182,43841.438223
134.381769,170,43855.833194
232.843938,210,43875.900755
102.611064,217,43894.851396
195.365195,192,43912.454965
211.217801,225,43934.00392
209.931194,214,43952.438882
95.310962,167,43967.256289
141.603425,291,43992.718274
175.028901,1000,44080.767605
167.618595,170,44094.850493
195.503007,194,44112.668917
148.638142,203,44131.86365
182.536006,201,44149.866398
124.082425,166,44164.341702
234.477872,222,44184.27751
114.382087,192,44201.073218
171.716663,175,44217.281235
-41.966855,1000,44304.004776
122.416696,165,44319.683329
177.026916,162,44333.466337
67.272744,160,44348.808429
202.897141,231,44368.266323
111.588354,157,44382.911245
214.7345,218,44402.13901
149.269027,168,44417.988824
173.114791,224,44437.493155
194.226312,543,44611.026892
203.410263,230,44631.197234
249.161772,212,44651.823853
186.869733,1000,44736.784481
222.116998,253,44759.237474
110.224786,371,44792.497368
165.273798,178,44808.523383
27.5457,222,44827.286893
237.749179,182,44844.16283
221.364421,186,44861.09846
120.046633,202,44878.808443
220.135551,232,44900.111856
234.230303,183,44917.141236
91.355617,217,44935.549251
96.874687,174,44951.90155
186.826932,178,44968.024727
174.438518,181,44985.109189
48.123995,174,45000.217967
46.679455,1000,45087.064701
238.818325,260,45110.488723
246.854937,237,45132.696844
46.931502,174,45146.893953
180.240516,227,45167.39239
203.097364,175,45183.11239
-50.619433,148,45196.445099
167.140514,169,45212.294559
179.289795,216,45231.305978
196.310362,1000,45317.536423
176.378797,169,45331.318866
122.532113,168,45346.63178
-23.693352,131,45358.065148
-79.142569,184,45374.13822
-93.512884,132,45385.462247
190.289258,168,45399.119944
216.164512,191,45415.80934
74.895475,213,45435.099135
210.130449,214,45453.441313
142.79524,212,45472.544761
86.049555,191,45564.187396
221.062369,513,45610.296967
35.753495,247,45632.554937
169.453547,170,45648.693499
151.665098,169,45664.379658
36.040084,246,45685.478869
0.829777,647,45743.401663
180.997101,182,45759.550214
227.899694,207,45779.445072
186.474787,167,45793.914573
177.285902,176,45810.161862
202.451052,167,45825.347465
188.648744,214,45844.490741
206.301049,208,45862.856814
163.278182,165,45878.186402
144.461696,159,45892.407246
97.920523,174,45908.615804
100.335486,174,45925.001181
152.461447,237,45945.38361
125.138852,167,45960.696492
103.657114,160,45974.544524
155.07902,169,45990.350546
203.614005,225,46011.711794
231.047246,205,46030.113462
194.524652,190,46047.715838
114.423578,169,46061.808619
195.578539,214,46082.408222
209.124224,164,46097.198381
132.524184,173,46112.903521
129.025825,164,46128.30073
68.230401,215,46147.677549
219.54863,203,46165.99343
72.313173,217,46186.514843
32.435349,1000,46268.532521
107.167433,168,46284.385963
218.954818,207,46302.745942
48.174794,1000,46390.674242
263.617031,284,46416.017611
195.804516,181,46432.617616
165.677127,341,46525.868435
144.246949,162,46541.255002
90.106694,164,46555.506997
228.111277,1000,46643.733714
139.707699,222,46663.153795
170.871933,163,46678.080321
243.753478,180,46694.229205
47.767536,232,46714.625536
80.985714,165,46730.159451
7.523565,149,46743.373405
-18.989195,1000,46831.364915
55.858316,169,46847.483984
37.035118,178,46862.946553
213.835885,183,46879.852435
28.119011,171,46895.550541
-26.743204,156,46908.820922
277.933709,251,46931.470374
194.96589,174,46947.021412
160.012082,172,46962.754805
42.773091,225,46982.595867
162.825846,179,46998.68873
143.693913,176,47015.336054
135.844032,177,47032.144933
195.197698,183,47047.663362
19.517078,174,47064.107085
166.603349,181,47080.756583
-189.602782,154,47094.534747
79.86577,185,47111.73035
181.207206,1000,47199.091658
36.78473,180,47215.806876
130.055477,226,47235.010737
149.976799,176,47251.791153
110.685936,165,47266.811076
111.351797,160,47281.223322
63.46766,155,47294.602939
177.241702,178,47311.285654
55.113192,1000,47400.446386
9.369961,265,47542.426509
113.086131,1000,47631.126168
51.796634,162,47645.542548
79.331912,184,47662.655015
178.511586,234,47684.590389
-101.480743,1000,47765.9747
37.007509,163,47781.147695
152.212186,237,47802.845977
166.343206,169,47817.469591
124.390995,173,47833.544684
32.950337,183,47849.896235
195.275345,214,47868.874703
195.585926,224,47889.695983
182.298776,188,47906.787361
93.334446,166,47921.048437
140.844802,173,47937.202417
23.373572,440,47976.409624
119.383287,1000,48063.140209
190.57227,236,48085.072731
180.4553,221,48104.9458
225.984838,183,48121.860831
194.032032,177,48138.336795
28.661592,198,48156.203743
74.089243,197,48174.344571
-69.096593,147,48188.899139
76.639125,166,48203.829099
97.751999,172,48220.036982
124.768261,183,48236.893193
129.958288,220,48256.605162
200.321507,234,48278.391393
90.869803,1000,48365.76384
168.612765,743,48486.949133
115.515543,173,48502.895279
-39.606967,166,48517.394235
114.493165,156,48531.767735
194.058213,239,48552.270292
188.889558,175,48568.249609
116.575359,179,48584.186781
80.944561,153,48597.870596
140.641958,164,48613.464271
196.815047,222,48632.916664
132.288965,176,48649.078473
102.614386,217,48669.734254
61.954578,165,48683.125232
175.373346,174,48699.106625
119.017224,172,48715.153482
138.113256,160,48728.984157
200.340782,401,48763.925224
217.945698,258,48787.409068
101.458848,169,48803.307669
160.470704,178,48820.072304
108.947356,156,48833.970358
125.202805,162,48849.540433
85.642878,283,48874.957888
118.614011,155,48889.873842
70.366584,157,48903.704683
218.493263,1000,48992.967394
92.860599,1000,49080.984509
150.559713,181,49097.247432
170.183538,219,49116.761686
168.891887,167,49130.5732
129.950202,186,49147.217424
199.539135,166,49162.989153
-18.006684,1000,49249.47953
250.345929,186,49265.948651
163.659081,172,49281.380932
45.850816,1000,49437.941458
156.195593,175,49452.971216
247.229912,720,49515.912821
138.282856,195,49535.227735
212.706681,223,49555.301429
42.815974,423,49593.243402
225.874828,213,49612.475502
139.433578,176,49628.614758
59.244276,168,49643.311249
211.87975,182,49660.558437
189.422332,170,49675.543645
84.113823,207,49694.245086
-78.315339,161,49709.672473
132.040578,196,49726.907727
102.408712,220,49746.343487
149.092201,173,49762.414178
-95.048513,1000,49849.450475
276.29495,220,49870.05698
219.286533,213,49889.178646
79.961554,193,49906.908878
196.645384,164,49922.231201
105.577183,156,49936.437611
61.381862,167,49951.289494
258.424092,216,49969.76462
177.051737,170,49985.885972
229.454466,177,50002.381897
136.387381,157,50015.499132
236.388796,220,50034.433811
48.579149,173,50050.637851
198.977782,166,50066.139055
202.541147,168,50080.634999
180.768958,224,50101.463042
205.28912,179,50118.243019
129.475331,168,50132.910438
234.206322,218,50153.282129
100.829849,224,50172.777604
-15.983508,1000,50262.085667
84.480763,166,50276.632141
132.200126,185,50293.311517
197.458987,228,50314.156249
48.218476,294,50393.156318
-72.178829,182,50407.980202
162.89429,170,50423.188082
183.774254,214,50442.004382
-5.225395,642,50498.060675
180.794322,167,50513.7478
141.730958,989,50600.731357
126.233599,176,50617.401973
184.311616,183,50634.374416
270.610972,225,50655.513779
87.040874,253,50678.176581
130.874389,537,50726.820513
105.265666,164,50740.807806
142.08101,228,50762.188029
112.817255,168,50778.139339
169.502476,163,50791.784473
203.16795,167,50807.605738
221.544655,209,50825.646214
50.336616,161,50841.142767
154.941908,254,50863.520536
179.64099,1000,50949.926651
150.319848,174,50965.923629
33.647805,225,50985.586125
161.550145,158,51000.48895
-35.719333,224,51019.605934
125.661727,214,51039.134365
82.947735,177,51055.786844
77.640457,372,51088.073333
207.524463,172,51104.091447
210.451959,177,51120.513775
166.902379,209,51139.21081
50.390721,203,51157.335719
97.916477,158,51172.670028
106.710283,158,51186.621543
46.701248,277,51211.22106
190.115908,180,51228.20899
-6.585533,833,51427.492206
235.156269,174,51442.67917
197.801854,1000,51529.674088
196.242409,307,51556.22501
146.833774,183,51573.12979
93.129902,171,51588.727923
97.073189,155,51602.027737
45.962831,167,51618.292429
93.11919,162,51633.656669
130.501808,163,51648.108158
131.937446,212,51666.559532
104.484498,154,51680.788053
164.265205,198,51698.579421
213.123129,268,51722.779355
203.251923,200,51740.442673
98.940446,340,51770.938557
132.972901,1000,51857.736066
140.971717,227,51878.252563
-46.994082,176,51893.114006
33.666824,333,51923.909813
97.802495,167,51938.078275
-47.758518,70,51944.369871
53.296426,171,51960.50154
83.021364,315,51989.377074
159.063681,161,52003.745283
196.007904,164,52019.245067
153.214671,249,52042.034688
115.30056,159,52055.847795
118.423118,166,52071.230345
155.376388,172,52087.567374
158.439385,213,52106.811924
157.812519,1000,52193.476993
141.605392,165,52207.577015
33.513272,158,52222.813541
164.77999,162,52236.224976
47.747848,169,52252.342686
157.945943,179,52268.807755
212.091723,525,52547.734337
113.34047,177,52564.400153
166.820273,171,52578.923681
159.58997,207,52598.696183
196.146227,169,52612.86586
104.42143,174,52629.204474
111.48693,161,52642.591276
192.746524,195,52660.16359
-7.627376,1000,52748.132315
117.825803,196,52764.900618
199.461667,165,52779.645491
141.220065,169,52793.290003
201.801889,177,52809.136988
197.726209,177,52825.461234
216.89148,304,52852.322983
159.033953,257,52875.118153
59.952761,264,52898.160406
125.540327,216,52916.600582
169.876346,1000,53003.708688
154.609842,1000,53089.891842
146.218423,178,53105.626579
121.113339,159,53120.483409
150.829297,169,53135.315599
132.128097,187,53152.808944
82.079784,173,53168.37155
61.461702,191,53185.698231
165.346896,179,53202.437204
146.659441,166,53217.014071
122.476145,169,53232.484051
102.534328,194,53250.148434
141.142866,163,53265.071111
-7.542019,128,53276.385851
176.931577,164,53289.995344
192.269621,203,53307.207949
161.322787,183,53323.310016
-116.320172,219,53343.98082
43.795664,172,53359.171355
179.274836,175,53375.592305
29.681591,172,53391.747671
168.308027,412,53557.659966
153.925632,224,53577.427148
183.583672,215,53596.20749
131.874132,179,53613.418611
158.291671,164,53627.767579
24.34544,171,53643.829749
263.78619,214,53663.220045
156.032254,165,53678.011443
-35.018962,1000,53765.551472
187.137791,344,53795.916377
90.831183,206,53814.921923
55.456253,184,53832.107161
119.185716,501,53876.06506
179.137533,291,53901.311716
103.894303,164,53917.233243
153.24474,167,53933.12422
125.998313,164,53947.123106
52.998244,1000,54036.362918
154.230363,168,54050.659019
187.329765,181,54067.237837
195.721788,467,54107.789974
170.099754,248,54129.615031
73.40323,167,54145.459539
137.430257,164,54160.327463
165.90848,202,54178.084209
100.564308,191,54195.32503
195.511368,168,54209.368191
132.794496,207,54229.151807
158.942087,179,54244.485918
149.848245,174,54260.860455
114.598333,174,54277.087699
189.06276,170,54291.230838
-41.598744,252,54313.982723
203.690493,173,54329.56883
-16.773832,1000,54415.880306
204.021926,1000,54631.824409
51.171317,1000,54720.918879
87.996643,233,54742.226946
-6.663104,146,54754.933309
40.902987,162,54769.01814
210.628601,221,54789.864026
52.073349,166,54803.646406
82.854762,211,54823.881293
136.519899,168,54838.204797
186.754592,410,54875.123035
115.11693,168,54890.057874
222.330739,1000,54979.067416
116.249103,195,54997.320481
124.022934,176,55014.195839
184.867692,245,55036.795115
286.174668,344,55067.32618
-16.762528,175,55083.996846
122.026206,169,55098.239575
163.406926,166,55113.377216
102.98182,223,55133.227535
183.373167,249,55155.962148
233.562536,178,55172.373334
113.976107,1000,55259.983463
235.523291,176,55276.227283
238.403806,180,55291.199499
89.710419,284,55317.82247
235.327919,254,55340.691622
178.420032,212,55358.758579
153.117368,177,55374.725113
69.296277,165,55389.294189
226.062774,180,55405.848156
170.372492,167,55420.797189
181.293463,538,55586.329046
204.388246,172,55602.519454
62.642068,177,55619.440388
143.899985,178,55634.828727
107.968915,187,55651.444598
197.123212,419,55688.043402
179.41055,185,55705.332809
202.161349,177,55721.875655
171.427934,173,55737.139855
61.94433,165,55752.806612
189.117988,177,55769.708579
206.966729,176,55784.603584
129.993297,174,55800.899843
143.602764,180,55817.053546
150.461758,164,55831.31819
117.638805,175,55847.852957
224.329285,383,55881.693674
212.879185,184,55898.904125
168.038043,173,55914.287701
153.720468,167,55928.696684
121.936585,192,55946.485652
195.599019,182,55963.452466
87.749065,178,55980.231071
111.043475,168,55996.387828
185.168024,238,56016.151423
159.233308,1000,56104.735506
30.988645,1000,56192.385946
151.24073,160,56205.547342
151.941493,183,56221.256959
190.406166,176,56237.398823
195.187095,203,56254.629601
139.801653,661,56312.426215
205.637201,175,56328.346168
77.122365,1000,56415.725227
135.206382,230,56434.924022
158.58614,498,56590.873249
146.234056,1000,56679.964779
89.861926,164,56694.597348
198.280492,1000,56781.601243
117.580382,216,56800.421608
204.020489,189,56817.800519
192.961738,171,56833.821486
169.253794,170,56848.802485
228.907973,1000,56936.53829
237.600806,408,56972.474513
253.825385,178,56988.860644
5.94997,1000,57076.652471
230.898768,179,57093.174068
249.601324,181,57108.768509
144.158616,171,57124.92058
58.790989,174,57141.177545
118.891335,171,57155.131373
228.652428,183,57171.893783
145.244032,183,57188.870165
18.359347,1000,57277.510065
179.893498,165,57291.33721
234.881224,1000,57378.79341
147.212419,168,57393.909741
164.116016,162,57407.422611
119.753004,166,57422.397162
188.664923,175,57437.722364
136.017063,381,57591.420301
1.104666,1000,57680.074635
229.633843,175,57696.534537
236.800215,1000,57784.968916
185.798995,440,57824.090912
196.67763,178,57840.781023
285.535137,325,57869.643298
116.240892,178,57886.287172
242.530811,429,57924.75341
165.679403,1000,58011.663769
221.868573,189,58029.033973
228.722373,193,58046.827652
206.985049,187,58063.790166
211.08906,178,58080.609968
250.455945,175,58096.845326
135.157341,239,58118.366415
148.029739,167,58133.91311
194.271573,191,58151.448598
220.791261,263,58174.074858
240.490786,181,58189.811455
121.47931,164,58204.363683
244.323854,174,58218.602158
235.802107,176,58234.448996
215.976529,179,58250.405388
98.19632,274,58273.869555
188.356167,267,58297.835519
141.892373,1000,58386.279728
103.017586,189,58403.505551
242.276401,681,58462.751646
26.223966,1000,58677.75107
170.799906,175,58693.759218
223.411389,222,58713.460529
81.282959,306,58741.261837
178.748219,566,58791.914212
199.522308,187,58808.558148
199.597858,850,58883.748186
250.707687,178,58900.393099
205.744844,239,58922.321849
248.341886,234,58942.741969
179.819577,361,58975.166544
138.290733,259,58998.559406
284.750802,1000,59086.846883
237.738217,174,59101.614363
64.748511,163,59117.33144
119.448474,172,59132.779924
14.618322,1000,59219.236253
209.180892,186,59236.006217
178.63397,251,59258.71778
119.384611,167,59274.12672
153.772705,177,59289.718704
176.621007,189,59307.135751
95.417155,179,59323.82722
226.416455,438,59363.066688
218.704229,228,59384.107986
215.421336,202,59401.821856
4.422377,176,59417.019146
75.627098,192,59434.687149
145.965211,177,59451.091502
132.288501,265,59475.067615
268.351211,1000,59641.135801
72.344755,191,59657.946529
177.06645,166,59673.228843
213.019912,177,59688.200266
149.48844,480,59731.833799
180.070419,177,59748.384279
200.232957,172,59763.508596
226.649052,619,59818.553593
180.455694,189,59835.242792
254.263089,300,59862.280871
-33.454348,176,59877.62565
47.957412,1000,59965.747971
261.555655,210,59984.380114
170.362576,200,60002.046065
130.497477,208,60021.948038
198.412602,219,60041.489985
183.637819,169,60056.82932
250.679901,225,60076.413021
199.954326,240,60098.465366
147.819045,171,60114.470994
84.00713,187,60131.418538
180.751897,166,60145.326208
84.97128,176,60161.373663
188.438383,171,60176.841742
103.781289,1000,60261.955945
233.151422,236,60283.672485
252.133446,224,60303.48733
225.931826,233,60324.582405
261.130382,226,60346.230651
191.163861,181,60361.016813
184.489152,189,60377.60615
181.833345,191,60394.363758
136.637536,188,60410.48289
197.59043,185,60427.227227
148.07553,703,60553.404177
16.368887,1000,60641.787972
173.322934,168,60656.368827
177.048367,250,60678.654176
183.963847,670,60738.340923
11.917932,1000,60824.935391
115.324182,1000,60912.294639
195.355517,216,60931.327406
181.139149,181,60948.059737
185.934227,176,60964.708112
236.049611,218,60983.657476
204.856053,178,61000.04149
197.288643,239,61022.070872
240.992583,221,61041.108202
142.097477,224,61061.186866
214.590428,186,61078.40451
215.464622,182,61094.596763
88.956499,363,61126.338094
237.384747,251,61149.463236
204.010394,177,61166.229456
179.667219,173,61181.660228
-6.955613,1000,61269.752014
201.44594,227,61291.126299
39.917079,169,61305.778548
176.789393,178,61322.849178
211.464512,186,61339.247445
229.476638,212,61357.929901
201.764229,209,61377.649683
238.463443,180,61394.626676
157.346215,316,61546.509371
202.64666,184,61562.604633
116.082598,175,61578.511801
240.69391,184,61594.603115
207.410823,227,61615.716125
220.394881,196,61633.450103
193.059567,174,61648.762866
86.880214,182,61665.691133
230.819676,228,61686.911063
185.911824,196,61704.280441
182.329327,176,61719.773836
151.999866,315,61746.112249
108.07203,179,61762.176382
103.220301,184,61778.801451
198.979505,251,61801.572852
222.342643,197,61819.472773
213.649141,180,61836.445563
228.443957,225,61855.918447
285.103385,214,61876.371122
214.624178,171,61890.451241
162.67424,173,61906.796783
228.440591,182,61923.775784
239.397147,184,61940.822686
196.814797,229,61960.717532
149.57378,186,61977.924295
155.671511,189,61995.259443
219.316665,275,62020.679307
261.297688,181,62035.690314
85.616787,172,62051.580597
143.149485,236,62073.47688
205.688761,167,62088.438115
165.387101,218,62108.624683
17.872985,1000,62191.786992
257.148844,230,62212.560343
263.407832,269,62235.88925
245.614754,179,62252.949591
203.957267,199,62270.253218
225.924314,175,62286.360084
215.927551,168,62302.635614
212.137086,184,62318.394778
200.817665,205,62338.10969
197.378982,163,62351.788498
-147.743828,718,62414.688772
164.123027,269,62509.347173
221.59115,226,62529.052778
224.923049,210,62547.617863
217.004763,216,62567.596829
168.81898,340,62597.243674
225.946112,170,62613.258922
255.289081,180,62629.552951
235.945092,221,62649.070342
129.886482,174,62665.18602
207.876126,166,62680.047892
212.157553,214,62700.526095
209.414725,175,62715.774487
214.279066,184,62732.599943
80.743386,177,62749.187351
214.11731,222,62768.727767
177.479893,179,62785.006422
233.216593,181,62801.828206
229.05237,182,62818.013426
169.188826,170,62833.901411
62.329825,180,62849.564686
181.59794,174,62865.872141
205.42853,220,62886.282264
182.130814,171,62900.79403
167.685703,203,62919.130581
58.28362,1000,63006.968402
247.088916,222,63028.19853
121.972328,165,63041.798996
153.855208,175,63057.383251
155.329438,170,63072.489398
207.964335,215,63092.850292
137.286867,167,63107.299268
219.556941,185,63123.826892
198.709686,274,63148.97306
198.583976,194,63166.823713
89.473308,174,63181.96611
226.209204,228,63203.426019
213.418963,219,63222.965064
259.826387,264,63246.49996
107.410062,185,63263.89768
72.089948,384,63298.288467
235.950679,178,63314.400431
275.673966,256,63337.078252
242.526754,172,63353.026705
231.825701,228,63373.097845
179.971373,184,63389.42668
266.487541,254,63533.000323
260.284277,242,63555.685569
221.055459,228,63577.344145
263.302132,269,63600.96573
208.248851,243,63623.29416
240.462474,189,63641.08226
78.084939,1000,63728.967619
181.019263,179,63745.654971
103.714382,185,63762.827742
164.523276,167,63777.115864
228.692411,178,63793.451179
137.626254,183,63809.332174
232.365323,222,63829.311316
130.989528,226,63848.059173
230.536699,230,63868.400757
241.426351,171,63882.198908
176.150046,174,63897.504977
247.052599,186,63913.363212
201.253168,192,63929.642338
231.457986,1000,64016.729619
130.631454,168,64031.212585
268.222736,438,64069.957955
235.219474,215,64087.877551
174.505564,266,64112.751734
174.630927,167,64127.445379
74.985352,1000,64215.627299
210.987739,221,64234.433529
193.92767,710,64297.853374
238.337201,249,64320.275633
224.768692,181,64337.110399
76.548578,172,64352.9675
246.619395,182,64369.70084
234.622584,181,64385.013214
201.718982,369,64493.499696
164.362412,171,64508.795477
160.020894,219,64528.544797
201.366577,238,64550.388391
242.338315,182,64567.237656
246.317604,224,64587.157053
217.003081,256,64610.365513
219.587262,184,64627.257642
202.336176,235,64648.432565
182.043123,188,64665.524786
140.966606,175,64681.698976
241.271668,181,64697.022928
219.299249,246,64719.05235
178.343063,183,64735.272579
152.163207,171,64751.37982
193.939904,225,64771.062127
127.60522,1000,64859.439072
55.321336,175,64875.49149
219.871825,1000,64962.592906
149.035777,173,64978.124426
243.822341,177,64994.506124
224.651628,179,65010.796534
232.450536,218,65028.747634
84.816912,181,65044.687754
159.573149,180,65061.145326
192.500421,176,65075.666439
128.465697,177,65092.029828
61.011431,1000,65180.762923
117.970271,166,65194.592072
172.696994,1000,65282.720762
187.145357,211,65301.792007
184.495076,179,65317.9963
180.273005,181,65334.399783
103.741946,184,65351.976473
282.397564,377,65445.690509
264.970682,177,65461.129936
107.672787,175,65476.848048
224.308918,185,65493.699967
209.071252,183,65509.954271
102.220678,172,65526.134617
124.149068,1000,65613.722521
217.854504,679,65673.495648
209.911683,181,65689.869543
68.793597,169,65703.83568
147.662756,170,65720.125768
135.225055,166,65734.883421
168.238939,1000,65821.3103
203.11324,178,65837.086486
209.24011,170,65853.502795
135.055083,243,65874.618138
84.99947,1000,65960.850374
218.340726,181,65976.84715
204.501652,898,66054.801098
236.364918,179,66071.230925
229.780785,196,66088.714976
207.777337,222,66107.67474
247.93221,584,66155.708439
190.051128,189,66173.053
218.498425,176,66189.289076
252.075001,217,66208.741649
174.776145,184,66225.606504
71.706914,1000,66374.631749
240.932867,186,66390.899716
238.518247,185,66408.074159
233.808088,1000,66494.872834
199.450194,189,66512.222044
91.776271,179,66528.180004
187.12931,193,66545.641827
220.945712,412,66582.001755
11.246307,177,66596.822867
201.855235,190,66614.095065
115.048619,1000,66702.465665
205.969169,217,66721.029664
221.200268,218,66742.120305
161.031251,1000,66825.7714
198.850461,265,66848.192545
108.952665,179,66865.007279
133.601549,174,66881.49302
242.36513,180,66898.415907
159.715959,171,66913.297005
173.420687,170,66929.229749
29.155983,1000,67014.49185
133.660659,172,67029.506362
259.374042,256,67052.568094
203.311044,169,67068.162407
174.629435,220,67087.917755
7.038497,1000,67175.815053
111.246761,175,67192.430822
192.976623,177,67209.04005
266.513187,172,67223.526729
242.367452,180,67240.38893
